game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code,game and play
1902_27_TeamMH_TeamA3,137,NA,137,4673622,3,2,1902_27_TeamMH_TeamA3137
1902_27_TeamMH_TeamA3,137,NA,137,4673622,0,5,1902_27_TeamMH_TeamA3137
1902_27_TeamMH_TeamA3,247,NA,247,8276972,1,6,1902_27_TeamMH_TeamA3247
1902_27_TeamMH_TeamA3,247,NA,247,8277622,3,2,1902_27_TeamMH_TeamA3247
1902_27_TeamMH_TeamA3,247,NA,247,8277622,0,5,1902_27_TeamMH_TeamA3247
1902_27_TeamMH_TeamA3,248,NA,248,8297322,1,6,1902_27_TeamMH_TeamA3248
1902_27_TeamMH_TeamA3,248,NA,248,8297922,3,2,1902_27_TeamMH_TeamA3248
1902_27_TeamMH_TeamA3,248,NA,248,8297922,0,5,1902_27_TeamMH_TeamA3248
1902_27_TeamMH_TeamA3,289,NA,289,9871972,1,6,1902_27_TeamMH_TeamA3289
1902_27_TeamMH_TeamA3,289,NA,289,9872522,3,2,1902_27_TeamMH_TeamA3289
1902_27_TeamMH_TeamA3,289,NA,289,9872522,0,5,1902_27_TeamMH_TeamA3289
1902_27_TeamMH_TeamA3,298,NA,298,10252122,1,6,1902_27_TeamMH_TeamA3298
1902_27_TeamMH_TeamA3,298,NA,298,10252722,3,2,1902_27_TeamMH_TeamA3298
1902_27_TeamMH_TeamA3,298,NA,298,10252772,0,5,1902_27_TeamMH_TeamA3298
1902_28_TeamMC_TeamA1,79,NA,79,2758955,1,6,1902_28_TeamMC_TeamA179
1902_28_TeamMC_TeamA1,79,NA,79,2759655,3,2,1902_28_TeamMC_TeamA179
1902_28_TeamMC_TeamA1,79,NA,79,2760005,0,5,1902_28_TeamMC_TeamA179
1902_28_TeamMC_TeamA1,102,30,102,3654155,1,6,1902_28_TeamMC_TeamA1102
1902_28_TeamMC_TeamA1,102,30,102,3654805,3,2,1902_28_TeamMC_TeamA1102
1902_28_TeamMC_TeamA1,102,30,102,3655305,0,5,1902_28_TeamMC_TeamA1102
1902_28_TeamMC_TeamA1,104,30,104,3712755,1,6,1902_28_TeamMC_TeamA1104
1902_28_TeamMC_TeamA1,104,30,104,3713355,3,2,1902_28_TeamMC_TeamA1104
1902_28_TeamMC_TeamA1,104,30,104,3713855,0,5,1902_28_TeamMC_TeamA1104
1902_28_TeamMC_TeamA1,105,NA,105,3740805,1,6,1902_28_TeamMC_TeamA1105
1902_28_TeamMC_TeamA1,105,NA,105,3741405,3,2,1902_28_TeamMC_TeamA1105
1902_28_TeamMC_TeamA1,105,NA,105,3741755,0,5,1902_28_TeamMC_TeamA1105
1902_28_TeamMC_TeamA1,108,30,108,3827605,1,6,1902_28_TeamMC_TeamA1108
1902_28_TeamMC_TeamA1,108,30,108,3828205,3,2,1902_28_TeamMC_TeamA1108
1902_28_TeamMC_TeamA1,108,30,108,3828655,0,5,1902_28_TeamMC_TeamA1108
1902_28_TeamMC_TeamA1,133,35,133,4749655,1,6,1902_28_TeamMC_TeamA1133
1902_28_TeamMC_TeamA1,133,35,133,4750255,3,2,1902_28_TeamMC_TeamA1133
1902_28_TeamMC_TeamA1,133,35,133,4750705,0,5,1902_28_TeamMC_TeamA1133
1902_28_TeamMC_TeamA1,182,46,182,6723705,1,6,1902_28_TeamMC_TeamA1182
1902_28_TeamMC_TeamA1,182,46,182,6724405,3,2,1902_28_TeamMC_TeamA1182
1902_28_TeamMC_TeamA1,182,46,182,6724705,0,5,1902_28_TeamMC_TeamA1182
1902_28_TeamMC_TeamA1,185,46,185,6809655,1,6,1902_28_TeamMC_TeamA1185
1902_28_TeamMC_TeamA1,185,46,185,6810355,3,2,1902_28_TeamMC_TeamA1185
1902_28_TeamMC_TeamA1,185,46,185,6810805,0,5,1902_28_TeamMC_TeamA1185
1902_28_TeamMC_TeamA1,186,46,186,6832355,1,6,1902_28_TeamMC_TeamA1186
1902_28_TeamMC_TeamA1,186,46,186,6832905,3,2,1902_28_TeamMC_TeamA1186
1902_28_TeamMC_TeamA1,186,46,186,6833205,0,5,1902_28_TeamMC_TeamA1186
1902_28_TeamMC_TeamA1,188,NA,188,6906455,1,6,1902_28_TeamMC_TeamA1188
1902_28_TeamMC_TeamA1,188,NA,188,6907155,3,2,1902_28_TeamMC_TeamA1188
1902_28_TeamMC_TeamA1,188,NA,188,6907505,0,5,1902_28_TeamMC_TeamA1188
1902_28_TeamMC_TeamA1,206,53,206,7702705,1,6,1902_28_TeamMC_TeamA1206
1902_28_TeamMC_TeamA1,206,53,206,7703355,3,2,1902_28_TeamMC_TeamA1206
1902_28_TeamMC_TeamA1,206,53,206,7703655,0,5,1902_28_TeamMC_TeamA1206
1902_28_TeamMC_TeamA1,208,NA,208,7757055,1,6,1902_28_TeamMC_TeamA1208
1902_28_TeamMC_TeamA1,208,NA,208,7757805,3,2,1902_28_TeamMC_TeamA1208
1902_28_TeamMC_TeamA1,208,NA,208,7758205,0,5,1902_28_TeamMC_TeamA1208
1902_28_TeamMC_TeamA1,211,53,211,7834355,1,6,1902_28_TeamMC_TeamA1211
1902_28_TeamMC_TeamA1,211,53,211,7835305,3,2,1902_28_TeamMC_TeamA1211
1902_28_TeamMC_TeamA1,211,53,211,7835605,0,5,1902_28_TeamMC_TeamA1211
1902_28_TeamMC_TeamA1,215,NA,215,7951705,1,6,1902_28_TeamMC_TeamA1215
1902_28_TeamMC_TeamA1,215,NA,215,7952355,3,2,1902_28_TeamMC_TeamA1215
1902_28_TeamMC_TeamA1,215,NA,215,7952655,0,5,1902_28_TeamMC_TeamA1215
1902_28_TeamMC_TeamA1,216,NA,216,7976155,1,6,1902_28_TeamMC_TeamA1216
1902_28_TeamMC_TeamA1,216,NA,216,7976855,3,2,1902_28_TeamMC_TeamA1216
1902_28_TeamMC_TeamA1,216,NA,216,7977355,0,5,1902_28_TeamMC_TeamA1216
1902_29_TeamMF_TeamA2,61,16,61,2093768,1,6,1902_29_TeamMF_TeamA261
1902_29_TeamMF_TeamA2,61,16,61,2094368,0,5,1902_29_TeamMF_TeamA261
1902_29_TeamMF_TeamA2,61,16,61,2094368,3,2,1902_29_TeamMF_TeamA261
1902_29_TeamMF_TeamA2,65,NA,65,2214118,1,6,1902_29_TeamMF_TeamA265
1902_29_TeamMF_TeamA2,65,NA,65,2214668,3,2,1902_29_TeamMF_TeamA265
1902_29_TeamMF_TeamA2,65,NA,65,2214668,0,5,1902_29_TeamMF_TeamA265
1902_29_TeamMF_TeamA2,66,NA,66,2232468,1,6,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2233018,3,2,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2233918,3,3,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2234718,6,2,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2235668,6,3,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2236418,3,2,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2238418,3,3,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2238918,4,2,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,66,NA,66,2239418,0,5,1902_29_TeamMF_TeamA266
1902_29_TeamMF_TeamA2,78,20,78,2649768,1,6,1902_29_TeamMF_TeamA278
1902_29_TeamMF_TeamA2,78,20,78,2650418,3,2,1902_29_TeamMF_TeamA278
1902_29_TeamMF_TeamA2,78,20,78,2650418,0,5,1902_29_TeamMF_TeamA278
1902_29_TeamMF_TeamA2,114,37,114,4625860,1,6,1902_29_TeamMF_TeamA2114
1902_29_TeamMF_TeamA2,114,37,114,4626460,3,2,1902_29_TeamMF_TeamA2114
1902_29_TeamMF_TeamA2,114,37,114,4626460,0,5,1902_29_TeamMF_TeamA2114
1902_29_TeamMF_TeamA2,115,37,115,4649960,1,6,1902_29_TeamMF_TeamA2115
1902_29_TeamMF_TeamA2,115,37,115,4650510,3,2,1902_29_TeamMF_TeamA2115
1902_29_TeamMF_TeamA2,115,37,115,4650510,0,5,1902_29_TeamMF_TeamA2115
1902_29_TeamMF_TeamA2,119,38,119,4790260,1,6,1902_29_TeamMF_TeamA2119
1902_29_TeamMF_TeamA2,119,38,119,4790810,3,2,1902_29_TeamMF_TeamA2119
1902_29_TeamMF_TeamA2,119,38,119,4790810,0,5,1902_29_TeamMF_TeamA2119
1902_29_TeamMF_TeamA2,124,39,124,4957260,1,6,1902_29_TeamMF_TeamA2124
1902_29_TeamMF_TeamA2,124,39,124,4957860,0,5,1902_29_TeamMF_TeamA2124
1902_29_TeamMF_TeamA2,124,39,124,4957860,3,2,1902_29_TeamMF_TeamA2124
1902_29_TeamMF_TeamA2,155,46,155,6030910,1,6,1902_29_TeamMF_TeamA2155
1902_29_TeamMF_TeamA2,155,46,155,6031460,3,2,1902_29_TeamMF_TeamA2155
1902_29_TeamMF_TeamA2,155,46,155,6031460,0,5,1902_29_TeamMF_TeamA2155
1902_29_TeamMF_TeamA2,190,57,190,7540910,1,6,1902_29_TeamMF_TeamA2190
1902_29_TeamMF_TeamA2,190,57,190,7541510,3,2,1902_29_TeamMF_TeamA2190
1902_29_TeamMF_TeamA2,190,57,190,7541510,0,5,1902_29_TeamMF_TeamA2190
1902_29_TeamMF_TeamA2,192,57,192,7583410,1,6,1902_29_TeamMF_TeamA2192
1902_29_TeamMF_TeamA2,192,57,192,7584060,0,5,1902_29_TeamMF_TeamA2192
1902_29_TeamMF_TeamA2,192,57,192,7584060,3,2,1902_29_TeamMF_TeamA2192
1902_30_TeamMF_TeamA2,47,13,47,1471304,1,6,1902_30_TeamMF_TeamA247
1902_30_TeamMF_TeamA2,47,13,47,1471854,3,2,1902_30_TeamMF_TeamA247
1902_30_TeamMF_TeamA2,47,13,47,1471854,0,5,1902_30_TeamMF_TeamA247
1902_30_TeamMF_TeamA2,60,16,60,1892329,1,6,1902_30_TeamMF_TeamA260
1902_30_TeamMF_TeamA2,60,16,60,1892979,0,5,1902_30_TeamMF_TeamA260
1902_30_TeamMF_TeamA2,60,16,60,1892979,3,2,1902_30_TeamMF_TeamA260
1902_30_TeamMF_TeamA2,63,17,63,1970979,1,6,1902_30_TeamMF_TeamA263
1902_30_TeamMF_TeamA2,63,17,63,1971629,3,2,1902_30_TeamMF_TeamA263
1902_30_TeamMF_TeamA2,63,17,63,1971629,0,5,1902_30_TeamMF_TeamA263
1902_30_TeamMF_TeamA2,65,17,65,2010129,1,6,1902_30_TeamMF_TeamA265
1902_30_TeamMF_TeamA2,65,17,65,2010729,3,2,1902_30_TeamMF_TeamA265
1902_30_TeamMF_TeamA2,65,17,65,2010729,0,5,1902_30_TeamMF_TeamA265
1902_30_TeamMF_TeamA2,80,NA,80,2533429,1,6,1902_30_TeamMF_TeamA280
1902_30_TeamMF_TeamA2,80,NA,80,2533979,0,5,1902_30_TeamMF_TeamA280
1902_30_TeamMF_TeamA2,80,NA,80,2533979,3,2,1902_30_TeamMF_TeamA280
1902_30_TeamMF_TeamA2,81,21,81,2550129,1,6,1902_30_TeamMF_TeamA281
1902_30_TeamMF_TeamA2,81,21,81,2550679,0,5,1902_30_TeamMF_TeamA281
1902_30_TeamMF_TeamA2,81,21,81,2550679,3,2,1902_30_TeamMF_TeamA281
1902_30_TeamMF_TeamA2,112,29,112,3540429,1,6,1902_30_TeamMF_TeamA2112
1902_30_TeamMF_TeamA2,112,29,112,3541029,3,2,1902_30_TeamMF_TeamA2112
1902_30_TeamMF_TeamA2,112,29,112,3541029,0,5,1902_30_TeamMF_TeamA2112
1902_30_TeamMF_TeamA2,149,NA,149,4841679,1,6,1902_30_TeamMF_TeamA2149
1902_30_TeamMF_TeamA2,149,NA,149,4842229,0,5,1902_30_TeamMF_TeamA2149
1902_30_TeamMF_TeamA2,149,NA,149,4842229,3,2,1902_30_TeamMF_TeamA2149
1902_30_TeamMF_TeamA2,151,NA,151,5103779,1,6,1902_30_TeamMF_TeamA2151
1902_30_TeamMF_TeamA2,151,NA,151,5104279,3,2,1902_30_TeamMF_TeamA2151
1902_30_TeamMF_TeamA2,151,NA,151,5105129,3,3,1902_30_TeamMF_TeamA2151
1902_30_TeamMF_TeamA2,151,NA,151,5105829,6,2,1902_30_TeamMF_TeamA2151
1902_30_TeamMF_TeamA2,151,NA,151,5106579,0,5,1902_30_TeamMF_TeamA2151
1902_30_TeamMF_TeamA2,282,69,282,9746429,1,6,1902_30_TeamMF_TeamA2282
1902_30_TeamMF_TeamA2,282,69,282,9746929,0,5,1902_30_TeamMF_TeamA2282
1902_30_TeamMF_TeamA2,282,69,282,9746929,3,2,1902_30_TeamMF_TeamA2282
1902_30_TeamMF_TeamA2,284,69,284,9794579,1,6,1902_30_TeamMF_TeamA2284
1902_30_TeamMF_TeamA2,284,69,284,9795079,3,2,1902_30_TeamMF_TeamA2284
1902_30_TeamMF_TeamA2,284,69,284,9795079,0,5,1902_30_TeamMF_TeamA2284
1902_31_TeamMF_TeamA2,75,19,75,2175646,1,6,1902_31_TeamMF_TeamA275
1902_31_TeamMF_TeamA2,75,19,75,2176246,3,2,1902_31_TeamMF_TeamA275
1902_31_TeamMF_TeamA2,75,19,75,2176246,0,5,1902_31_TeamMF_TeamA275
1903_01_TeamNE_TeamA2,8,2,8,140738,1,6,1903_01_TeamNE_TeamA28
1903_01_TeamNE_TeamA2,8,2,8,141266,3,2,1903_01_TeamNE_TeamA28
1903_01_TeamNE_TeamA2,8,2,8,141365,0,5,1903_01_TeamNE_TeamA28
1903_01_TeamNE_TeamA2,31,8,31,882414,1,6,1903_01_TeamNE_TeamA231
1903_01_TeamNE_TeamA2,31,8,31,883305,3,2,1903_01_TeamNE_TeamA231
1903_01_TeamNE_TeamA2,31,8,31,883305,0,5,1903_01_TeamNE_TeamA231
1903_01_TeamNE_TeamA2,35,8,35,988212,1,6,1903_01_TeamNE_TeamA235
1903_01_TeamNE_TeamA2,35,8,35,988806,3,2,1903_01_TeamNE_TeamA235
1903_01_TeamNE_TeamA2,35,8,35,989004,0,5,1903_01_TeamNE_TeamA235
1903_01_TeamNE_TeamA2,105,26,105,3281813,1,6,1903_01_TeamNE_TeamA2105
1903_01_TeamNE_TeamA2,105,26,105,3282374,3,2,1903_01_TeamNE_TeamA2105
1903_01_TeamNE_TeamA2,105,26,105,3282506,0,5,1903_01_TeamNE_TeamA2105
1903_01_TeamNE_TeamA2,110,28,110,3440412,1,6,1903_01_TeamNE_TeamA2110
1903_01_TeamNE_TeamA2,110,28,110,3441105,3,2,1903_01_TeamNE_TeamA2110
1903_01_TeamNE_TeamA2,110,28,110,3441105,0,5,1903_01_TeamNE_TeamA2110
1903_01_TeamNE_TeamA2,111,28,111,3460905,1,6,1903_01_TeamNE_TeamA2111
1903_01_TeamNE_TeamA2,111,28,111,3461466,3,2,1903_01_TeamNE_TeamA2111
1903_01_TeamNE_TeamA2,111,28,111,3461631,0,5,1903_01_TeamNE_TeamA2111
1903_01_TeamNE_TeamA2,175,44,175,5750183,1,6,1903_01_TeamNE_TeamA2175
1903_01_TeamNE_TeamA2,175,44,175,5750711,0,5,1903_01_TeamNE_TeamA2175
1903_01_TeamNE_TeamA2,175,44,175,5750711,3,2,1903_01_TeamNE_TeamA2175
1903_01_TeamNE_TeamA2,296,76,297,9881094,1,6,1903_01_TeamNE_TeamA2296
1903_01_TeamNE_TeamA2,296,76,297,9881622,3,2,1903_01_TeamNE_TeamA2296
1903_01_TeamNE_TeamA2,296,76,297,9881754,0,5,1903_01_TeamNE_TeamA2296
1903_02_TeamNE_TeamA2,5,2,5,117725,1,6,1903_02_TeamNE_TeamA25
1903_02_TeamNE_TeamA2,5,2,5,118375,3,2,1903_02_TeamNE_TeamA25
1903_02_TeamNE_TeamA2,5,2,5,118375,0,5,1903_02_TeamNE_TeamA25
1903_02_TeamNE_TeamA2,7,2,7,152225,1,6,1903_02_TeamNE_TeamA27
1903_02_TeamNE_TeamA2,7,2,7,152725,3,2,1903_02_TeamNE_TeamA27
1903_02_TeamNE_TeamA2,7,2,7,152825,0,5,1903_02_TeamNE_TeamA27
1903_02_TeamNE_TeamA2,38,10,38,1099225,1,6,1903_02_TeamNE_TeamA238
1903_02_TeamNE_TeamA2,38,10,38,1099825,0,5,1903_02_TeamNE_TeamA238
1903_02_TeamNE_TeamA2,38,10,38,1099825,3,2,1903_02_TeamNE_TeamA238
1903_02_TeamNE_TeamA2,45,14,45,1388475,1,6,1903_02_TeamNE_TeamA245
1903_02_TeamNE_TeamA2,45,14,45,1389075,3,2,1903_02_TeamNE_TeamA245
1903_02_TeamNE_TeamA2,45,14,45,1389075,0,5,1903_02_TeamNE_TeamA245
1903_02_TeamNE_TeamA2,123,45,123,5025437,1,6,1903_02_TeamNE_TeamA2123
1903_02_TeamNE_TeamA2,123,45,123,5026037,3,2,1903_02_TeamNE_TeamA2123
1903_02_TeamNE_TeamA2,123,45,123,5026037,0,5,1903_02_TeamNE_TeamA2123
1903_02_TeamNE_TeamA2,126,46,126,5102437,1,6,1903_02_TeamNE_TeamA2126
1903_02_TeamNE_TeamA2,126,46,126,5103037,3,2,1903_02_TeamNE_TeamA2126
1903_02_TeamNE_TeamA2,126,46,126,5103037,0,5,1903_02_TeamNE_TeamA2126
1903_02_TeamNE_TeamA2,202,66,203,7765537,1,6,1903_02_TeamNE_TeamA2202
1903_02_TeamNE_TeamA2,202,66,203,7766137,3,2,1903_02_TeamNE_TeamA2202
1903_02_TeamNE_TeamA2,202,66,203,7766137,0,5,1903_02_TeamNE_TeamA2202
1903_03_TeamNE_TeamA2,118,33,119,3404628,1,6,1903_03_TeamNE_TeamA2118
1903_03_TeamNE_TeamA2,118,33,119,3405428,3,2,1903_03_TeamNE_TeamA2118
1903_03_TeamNE_TeamA2,118,33,119,3405778,0,5,1903_03_TeamNE_TeamA2118
1903_03_TeamNE_TeamA2,120,33,121,3441778,1,6,1903_03_TeamNE_TeamA2120
1903_03_TeamNE_TeamA2,120,33,121,3442378,3,2,1903_03_TeamNE_TeamA2120
1903_03_TeamNE_TeamA2,120,33,121,3442678,0,5,1903_03_TeamNE_TeamA2120
1903_03_TeamNE_TeamA2,121,33,122,3456528,1,6,1903_03_TeamNE_TeamA2121
1903_03_TeamNE_TeamA2,121,33,122,3457128,3,2,1903_03_TeamNE_TeamA2121
1903_03_TeamNE_TeamA2,121,33,122,3457578,0,5,1903_03_TeamNE_TeamA2121
1903_03_TeamNE_TeamA2,123,33,124,3514378,1,6,1903_03_TeamNE_TeamA2123
1903_03_TeamNE_TeamA2,123,33,124,3514978,3,2,1903_03_TeamNE_TeamA2123
1903_03_TeamNE_TeamA2,123,33,124,3515428,0,5,1903_03_TeamNE_TeamA2123
1903_03_TeamNE_TeamA2,125,33,126,3550528,1,6,1903_03_TeamNE_TeamA2125
1903_03_TeamNE_TeamA2,125,33,126,3551128,3,2,1903_03_TeamNE_TeamA2125
1903_03_TeamNE_TeamA2,125,33,126,3551428,0,5,1903_03_TeamNE_TeamA2125
1903_03_TeamNE_TeamA2,143,38,144,4208878,1,6,1903_03_TeamNE_TeamA2143
1903_03_TeamNE_TeamA2,143,38,144,4209428,3,2,1903_03_TeamNE_TeamA2143
1903_03_TeamNE_TeamA2,143,38,144,4209678,0,5,1903_03_TeamNE_TeamA2143
1903_03_TeamNE_TeamA2,147,39,148,4310978,1,6,1903_03_TeamNE_TeamA2147
1903_03_TeamNE_TeamA2,147,39,148,4311578,3,2,1903_03_TeamNE_TeamA2147
1903_03_TeamNE_TeamA2,147,39,148,4311928,0,5,1903_03_TeamNE_TeamA2147
1903_03_TeamNE_TeamA2,202,55,203,6202028,1,6,1903_03_TeamNE_TeamA2202
1903_03_TeamNE_TeamA2,202,55,203,6202628,4,2,1903_03_TeamNE_TeamA2202
1903_03_TeamNE_TeamA2,202,55,203,6202978,0,5,1903_03_TeamNE_TeamA2202
1903_04_TeamNC_TeamA1,21,7,23,708319,1,6,1903_04_TeamNC_TeamA121
1903_04_TeamNC_TeamA1,21,7,23,708869,3,2,1903_04_TeamNC_TeamA121
1903_04_TeamNC_TeamA1,21,7,23,709869,0,5,1903_04_TeamNC_TeamA121
1903_04_TeamNC_TeamA1,56,15,58,1941169,1,6,1903_04_TeamNC_TeamA156
1903_04_TeamNC_TeamA1,56,15,58,1941719,3,2,1903_04_TeamNC_TeamA156
1903_04_TeamNC_TeamA1,56,15,58,1942719,0,5,1903_04_TeamNC_TeamA156
1903_04_TeamNC_TeamA1,78,22,81,2661719,1,6,1903_04_TeamNC_TeamA178
1903_04_TeamNC_TeamA1,78,22,81,2662419,3,2,1903_04_TeamNC_TeamA178
1903_04_TeamNC_TeamA1,78,22,81,2663419,0,5,1903_04_TeamNC_TeamA178
1903_05_TeamND_TeamA2,9,3,9,184812,1,6,1903_05_TeamND_TeamA29
1903_05_TeamND_TeamA2,9,3,9,185362,3,2,1903_05_TeamND_TeamA29
1903_05_TeamND_TeamA2,9,3,9,185562,0,5,1903_05_TeamND_TeamA29
1903_05_TeamND_TeamA2,42,11,42,1209412,1,6,1903_05_TeamND_TeamA242
1903_05_TeamND_TeamA2,42,11,42,1209912,3,2,1903_05_TeamND_TeamA242
1903_05_TeamND_TeamA2,42,11,42,1210162,0,5,1903_05_TeamND_TeamA242
1903_05_TeamND_TeamA2,65,16,65,1829812,1,6,1903_05_TeamND_TeamA265
1903_05_TeamND_TeamA2,65,16,65,1830362,3,2,1903_05_TeamND_TeamA265
1903_05_TeamND_TeamA2,65,16,65,1830512,0,5,1903_05_TeamND_TeamA265
1903_05_TeamND_TeamA2,69,17,69,1929412,1,6,1903_05_TeamND_TeamA269
1903_05_TeamND_TeamA2,69,17,69,1930012,3,2,1903_05_TeamND_TeamA269
1903_05_TeamND_TeamA2,69,17,69,1930412,0,5,1903_05_TeamND_TeamA269
1903_05_TeamND_TeamA2,77,19,77,2172062,1,6,1903_05_TeamND_TeamA277
1903_05_TeamND_TeamA2,77,19,77,2172662,3,2,1903_05_TeamND_TeamA277
1903_05_TeamND_TeamA2,77,19,77,2172862,0,5,1903_05_TeamND_TeamA277
1903_05_TeamND_TeamA2,111,26,111,3271612,1,6,1903_05_TeamND_TeamA2111
1903_05_TeamND_TeamA2,111,26,111,3272212,3,2,1903_05_TeamND_TeamA2111
1903_05_TeamND_TeamA2,111,26,111,3272462,0,5,1903_05_TeamND_TeamA2111
1903_05_TeamND_TeamA2,112,26,112,3289262,1,6,1903_05_TeamND_TeamA2112
1903_05_TeamND_TeamA2,112,26,112,3289812,3,2,1903_05_TeamND_TeamA2112
1903_05_TeamND_TeamA2,112,26,112,3289962,0,5,1903_05_TeamND_TeamA2112
1903_05_TeamND_TeamA2,146,34,146,4363512,1,6,1903_05_TeamND_TeamA2146
1903_05_TeamND_TeamA2,146,34,146,4364112,3,2,1903_05_TeamND_TeamA2146
1903_05_TeamND_TeamA2,146,34,146,4364262,0,5,1903_05_TeamND_TeamA2146
1903_05_TeamND_TeamA2,194,45,194,6070762,1,6,1903_05_TeamND_TeamA2194
1903_05_TeamND_TeamA2,194,45,194,6071462,3,2,1903_05_TeamND_TeamA2194
1903_05_TeamND_TeamA2,194,45,194,6071612,0,5,1903_05_TeamND_TeamA2194
1903_05_TeamND_TeamA2,199,45,199,6210162,1,6,1903_05_TeamND_TeamA2199
1903_05_TeamND_TeamA2,199,45,199,6210812,3,2,1903_05_TeamND_TeamA2199
1903_05_TeamND_TeamA2,199,45,199,6211012,0,5,1903_05_TeamND_TeamA2199
1903_05_TeamND_TeamA2,329,77,329,10927762,1,6,1903_05_TeamND_TeamA2329
1903_05_TeamND_TeamA2,329,77,329,10928312,3,2,1903_05_TeamND_TeamA2329
1903_05_TeamND_TeamA2,329,77,329,10928412,0,5,1903_05_TeamND_TeamA2329
1903_06_TeamND_TeamA2,67,20,69,2032274,1,6,1903_06_TeamND_TeamA267
1903_06_TeamND_TeamA2,67,20,69,2032924,3,2,1903_06_TeamND_TeamA267
1903_06_TeamND_TeamA2,67,20,69,2032974,0,5,1903_06_TeamND_TeamA267
1903_07_TeamND_TeamA2,56,15,57,1566923,1,6,1903_07_TeamND_TeamA256
1903_07_TeamND_TeamA2,56,15,57,1567523,3,2,1903_07_TeamND_TeamA256
1903_07_TeamND_TeamA2,56,15,57,1568123,0,5,1903_07_TeamND_TeamA256
1903_07_TeamND_TeamA2,97,25,98,2859273,1,6,1903_07_TeamND_TeamA297
1903_07_TeamND_TeamA2,97,25,98,2859973,3,2,1903_07_TeamND_TeamA297
1903_07_TeamND_TeamA2,97,25,98,2860223,0,5,1903_07_TeamND_TeamA297
1903_07_TeamND_TeamA2,98,25,99,2877123,1,6,1903_07_TeamND_TeamA298
1903_07_TeamND_TeamA2,98,25,99,2877673,3,2,1903_07_TeamND_TeamA298
1903_07_TeamND_TeamA2,98,25,99,2877773,0,5,1903_07_TeamND_TeamA298
1903_07_TeamND_TeamA2,100,25,101,2913873,1,6,1903_07_TeamND_TeamA2100
1903_07_TeamND_TeamA2,100,25,101,2914523,3,2,1903_07_TeamND_TeamA2100
1903_07_TeamND_TeamA2,100,25,101,2914723,0,5,1903_07_TeamND_TeamA2100
1903_07_TeamND_TeamA2,163,38,164,4821473,1,6,1903_07_TeamND_TeamA2163
1903_07_TeamND_TeamA2,163,38,164,4822473,3,2,1903_07_TeamND_TeamA2163
1903_07_TeamND_TeamA2,163,38,164,4822623,0,5,1903_07_TeamND_TeamA2163
1903_07_TeamND_TeamA2,166,38,167,4893923,1,6,1903_07_TeamND_TeamA2166
1903_07_TeamND_TeamA2,166,38,167,4894673,3,2,1903_07_TeamND_TeamA2166
1903_07_TeamND_TeamA2,166,38,167,4895273,0,5,1903_07_TeamND_TeamA2166
1903_07_TeamND_TeamA2,206,47,207,6477573,1,6,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6478223,3,2,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6479273,3,3,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6479973,6,9,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6480973,255,16,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6484673,6,2,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,206,47,207,6486923,0,5,1903_07_TeamND_TeamA2206
1903_07_TeamND_TeamA2,254,58,255,8151373,1,6,1903_07_TeamND_TeamA2254
1903_07_TeamND_TeamA2,254,58,255,8151973,3,2,1903_07_TeamND_TeamA2254
1903_07_TeamND_TeamA2,254,58,255,8156573,0,5,1903_07_TeamND_TeamA2254
1903_09_TeamNJ_TeamB,28,5,29,751684,1,6,1903_09_TeamNJ_TeamB28
1903_09_TeamNJ_TeamB,28,5,29,752234,3,2,1903_09_TeamNJ_TeamB28
1903_09_TeamNJ_TeamB,28,5,29,753234,0,5,1903_09_TeamNJ_TeamB28
1903_09_TeamNJ_TeamB,30,5,31,805634,1,6,1903_09_TeamNJ_TeamB30
1903_09_TeamNJ_TeamB,30,5,31,806184,3,2,1903_09_TeamNJ_TeamB30
1903_09_TeamNJ_TeamB,30,5,31,807184,0,5,1903_09_TeamNJ_TeamB30
1903_09_TeamNJ_TeamB,34,6,35,893684,1,6,1903_09_TeamNJ_TeamB34
1903_09_TeamNJ_TeamB,34,6,35,894184,3,2,1903_09_TeamNJ_TeamB34
1903_09_TeamNJ_TeamB,34,6,35,895184,0,5,1903_09_TeamNJ_TeamB34
1903_09_TeamNJ_TeamB,37,6,38,963234,1,6,1903_09_TeamNJ_TeamB37
1903_09_TeamNJ_TeamB,37,6,38,963784,3,2,1903_09_TeamNJ_TeamB37
